,AAPL,GOOG,MSFT
2024-11-29 15:00:00+00:00,235.63499450683594,,420.07000732421875
2024-11-29 15:01:00+00:00,235.67999267578125,,420.2850036621094
2024-11-29 15:02:00+00:00,235.44000244140625,,419.875
2024-11-29 15:03:00+00:00,235.33999633789062,,419.489990234375
2024-11-29 15:04:00+00:00,235.3699951171875,,419.0
2024-11-29 15:05:00+00:00,235.47999572753906,,419.2200012207031
2024-11-29 15:06:00+00:00,235.59500122070312,,418.9049987792969
2024-11-29 15:07:00+00:00,235.7100067138672,,419.2699890136719
2024-11-29 15:08:00+00:00,235.85000610351562,,419.29998779296875
2024-11-29 15:09:00+00:00,235.72999572753906,,419.30999755859375
2024-11-29 15:10:00+00:00,235.72999572753906,,419.7850036621094
2024-11-29 15:11:00+00:00,235.76010131835938,,419.947998046875
2024-11-29 15:12:00+00:00,235.55999755859375,,420.1600036621094
2024-11-29 15:13:00+00:00,235.61000061035156,,420.25
2024-11-29 15:14:00+00:00,235.50999450683594,,420.3299865722656
2024-11-29 15:15:00+00:00,235.52999877929688,,421.1899108886719
2024-11-29 15:16:00+00:00,235.36000061035156,,421.2023010253906
2024-11-29 15:17:00+00:00,235.34500122070312,,421.32000732421875
2024-11-29 15:18:00+00:00,235.1999969482422,,421.2590026855469
2024-11-29 15:19:00+00:00,235.22999572753906,,421.1788024902344
2024-11-29 15:20:00+00:00,235.27999877929688,,420.760009765625
2024-11-29 15:21:00+00:00,235.38499450683594,,421.05499267578125
2024-11-29 15:22:00+00:00,235.22000122070312,,421.0799865722656
2024-11-29 15:23:00+00:00,235.2899932861328,,421.1199951171875
2024-11-29 15:24:00+00:00,235.38499450683594,,421.3999938964844
2024-11-29 15:25:00+00:00,235.28500366210938,,421.135009765625
2024-11-29 15:26:00+00:00,235.22000122070312,,420.9049987792969
2024-11-29 15:27:00+00:00,235.32000732421875,,420.989990234375
2024-11-29 15:28:00+00:00,235.25990295410156,,421.2799987792969
2024-11-29 15:29:00+00:00,235.34500122070312,,421.53338623046875
2024-11-29 15:30:00+00:00,235.41000366210938,,421.58319091796875
2024-11-29 15:31:00+00:00,235.6300048828125,,421.7550048828125
2024-11-29 15:32:00+00:00,235.5850067138672,,421.58990478515625
2024-11-29 15:33:00+00:00,235.60000610351562,,421.7698974609375
2024-11-29 15:34:00+00:00,235.61000061035156,,421.8299865722656
2024-11-29 15:35:00+00:00,235.5749969482422,,421.86468505859375
2024-11-29 15:36:00+00:00,235.625,,422.1099853515625
2024-11-29 15:37:00+00:00,235.6300048828125,,422.2300109863281
2024-11-29 15:38:00+00:00,235.74000549316406,,422.1600036621094
2024-11-29 15:39:00+00:00,235.79469299316406,,422.2099914550781
2024-11-29 15:40:00+00:00,235.63999938964844,,422.20001220703125
2024-11-29 15:41:00+00:00,235.6699981689453,,422.4800109863281
2024-11-29 15:42:00+00:00,235.69000244140625,,422.6099853515625
2024-11-29 15:43:00+00:00,235.73500061035156,,422.79998779296875
2024-11-29 15:44:00+00:00,235.61610412597656,,422.5600891113281
2024-11-29 15:45:00+00:00,235.67999267578125,,422.4208984375
2024-11-29 15:46:00+00:00,235.6300048828125,,422.1700134277344
2024-11-29 15:47:00+00:00,235.63999938964844,,422.1099853515625
2024-11-29 15:48:00+00:00,235.58999633789062,,422.0
2024-11-29 15:49:00+00:00,235.51170349121094,,421.875
2024-11-29 15:50:00+00:00,235.46499633789062,,421.8500061035156
2024-11-29 15:51:00+00:00,235.60000610351562,,421.9800109863281
2024-11-29 15:52:00+00:00,235.56500244140625,,421.864990234375
2024-11-29 15:53:00+00:00,235.7100067138672,,421.9599914550781
2024-11-29 15:54:00+00:00,235.5800018310547,,421.9750061035156
2024-11-29 15:55:00+00:00,235.6699981689453,,422.07000732421875
2024-11-29 15:56:00+00:00,235.61000061035156,,422.110107421875
2024-11-29 15:57:00+00:00,235.69630432128906,,421.9399108886719
2024-11-29 15:58:00+00:00,235.7449951171875,,422.05999755859375
2024-11-29 15:59:00+00:00,235.80999755859375,,421.9800109863281
2024-11-29 16:00:00+00:00,235.82000732421875,,422.173095703125
2024-11-29 16:01:00+00:00,235.8699951171875,,422.1300048828125
2024-11-29 16:02:00+00:00,235.875,,422.2099914550781
2024-11-29 16:03:00+00:00,235.89500427246094,,422.3550109863281
2024-11-29 16:04:00+00:00,235.89500427246094,,422.17498779296875
2024-11-29 16:05:00+00:00,235.89500427246094,,422.32769775390625
2024-11-29 16:06:00+00:00,235.83999633789062,,422.090087890625
2024-11-29 16:07:00+00:00,235.82000732421875,,422.3500061035156
2024-11-29 16:08:00+00:00,235.86000061035156,,422.6885986328125
2024-11-29 16:09:00+00:00,235.9149932861328,,422.6650085449219
2024-11-29 16:10:00+00:00,235.88999938964844,,422.7799987792969
2024-11-29 16:11:00+00:00,236.22000122070312,,423.29998779296875
2024-11-29 16:12:00+00:00,236.3300018310547,,423.4599914550781
2024-11-29 16:13:00+00:00,236.33999633789062,,423.32000732421875
2024-11-29 16:14:00+00:00,236.36000061035156,,423.2799987792969
2024-11-29 16:15:00+00:00,236.3800048828125,,423.2099914550781
2024-11-29 16:16:00+00:00,236.30499267578125,,423.0799865722656
2024-11-29 16:17:00+00:00,236.3300018310547,,422.6900939941406
2024-11-29 16:18:00+00:00,236.3054962158203,,422.7699890136719
2024-11-29 16:19:00+00:00,236.32009887695312,,422.6700134277344
2024-11-29 16:20:00+00:00,236.34500122070312,,422.8500061035156
2024-11-29 16:21:00+00:00,236.55999755859375,,423.06500244140625
2024-11-29 16:22:00+00:00,236.47000122070312,,423.0299987792969
2024-11-29 16:23:00+00:00,236.485595703125,,423.1050109863281
2024-11-29 16:24:00+00:00,236.3699951171875,,422.95001220703125
2024-11-29 16:25:00+00:00,236.35000610351562,,422.9064025878906
2024-11-29 16:26:00+00:00,236.3000030517578,,422.7550048828125
2024-11-29 16:27:00+00:00,236.1699981689453,,422.9649963378906
2024-11-29 16:28:00+00:00,236.39300537109375,,423.1499938964844
2024-11-29 16:29:00+00:00,236.39999389648438,,423.0249938964844
2024-11-29 16:30:00+00:00,236.38999938964844,,423.1000061035156
2024-11-29 16:31:00+00:00,236.3300018310547,,422.8800964355469
2024-11-29 16:32:00+00:00,236.39999389648438,,422.95001220703125
2024-11-29 16:33:00+00:00,236.4595947265625,,423.0
2024-11-29 16:34:00+00:00,236.39230346679688,,422.8970031738281
2024-11-29 16:35:00+00:00,236.35000610351562,,422.8800048828125
2024-11-29 16:36:00+00:00,236.38999938964844,,422.8785095214844
2024-11-29 16:37:00+00:00,236.3986053466797,,422.8501892089844
2024-11-29 16:38:00+00:00,236.48500061035156,,422.9700012207031
2024-11-29 16:39:00+00:00,236.4550018310547,,423.0199890136719
2024-11-29 16:40:00+00:00,236.4550018310547,,423.1099853515625
2024-11-29 16:41:00+00:00,236.39999389648438,,423.0400085449219
2024-11-29 16:42:00+00:00,236.4084014892578,,423.1099853515625
2024-11-29 16:43:00+00:00,236.41000366210938,,423.1700134277344
2024-11-29 16:44:00+00:00,236.39999389648438,,423.2200012207031
2024-11-29 16:45:00+00:00,236.51480102539062,,423.2250061035156
2024-11-29 16:46:00+00:00,236.5487060546875,,423.5
2024-11-29 16:47:00+00:00,236.54029846191406,,423.239990234375
2024-11-29 16:48:00+00:00,236.53500366210938,,423.1650085449219
2024-11-29 16:49:00+00:00,236.6898956298828,,423.2449951171875
2024-11-29 16:50:00+00:00,236.75,,423.3800048828125
2024-11-29 16:51:00+00:00,236.75999450683594,,423.4599914550781
2024-11-29 16:52:00+00:00,236.8699951171875,,423.55999755859375
2024-11-29 16:53:00+00:00,237.00999450683594,,423.59991455078125
2024-11-29 16:54:00+00:00,237.0998992919922,,423.58990478515625
2024-11-29 16:55:00+00:00,236.92999267578125,,423.4649963378906
2024-11-29 16:56:00+00:00,237.0500030517578,,423.42498779296875
2024-11-29 16:57:00+00:00,236.9149932861328,,423.7149963378906
2024-11-29 16:58:00+00:00,237.07000732421875,,423.8999938964844
2024-11-29 16:59:00+00:00,237.05499267578125,,423.8900146484375
2024-11-29 17:00:00+00:00,236.9799041748047,,423.70001220703125
2024-11-29 17:01:00+00:00,236.7550048828125,,423.6549987792969
2024-11-29 17:02:00+00:00,236.77000427246094,,423.55999755859375
2024-11-29 17:03:00+00:00,236.86000061035156,,423.57000732421875
2024-11-29 17:04:00+00:00,236.88999938964844,,423.6650085449219
2024-11-29 17:05:00+00:00,236.8699951171875,,423.75
2024-11-29 17:06:00+00:00,236.90480041503906,,423.80499267578125
2024-11-29 17:07:00+00:00,237.0050048828125,,423.80499267578125
2024-11-29 17:08:00+00:00,237.01499938964844,,423.8909912109375
2024-11-29 17:09:00+00:00,237.0800018310547,,423.9049987792969
2024-11-29 17:10:00+00:00,236.97999572753906,,424.00299072265625
2024-11-29 17:11:00+00:00,236.99000549316406,,423.8900146484375
2024-11-29 17:12:00+00:00,237.02999877929688,,423.9649963378906
2024-11-29 17:13:00+00:00,236.9149932861328,,423.7699890136719
2024-11-29 17:14:00+00:00,236.97999572753906,,423.8500061035156
2024-11-29 17:15:00+00:00,236.88999938964844,,423.9100036621094
2024-11-29 17:16:00+00:00,236.8300018310547,,423.9200134277344
2024-11-29 17:17:00+00:00,236.86500549316406,,423.97930908203125
2024-11-29 17:18:00+00:00,236.92999267578125,,424.2300109863281
2024-11-29 17:19:00+00:00,236.88999938964844,,424.2799987792969
2024-11-29 17:20:00+00:00,236.7364044189453,,424.37969970703125
2024-11-29 17:21:00+00:00,236.77000427246094,,424.4549865722656
2024-11-29 17:22:00+00:00,236.78500366210938,,424.4700012207031
2024-11-29 17:23:00+00:00,236.67999267578125,,424.7200012207031
2024-11-29 17:24:00+00:00,236.5050048828125,,424.4800109863281
2024-11-29 17:25:00+00:00,236.61000061035156,,424.55999755859375
2024-11-29 17:26:00+00:00,236.60000610351562,,424.44000244140625
2024-11-29 17:27:00+00:00,236.50999450683594,,424.4901123046875
2024-11-29 17:28:00+00:00,236.46499633789062,,424.3599853515625
2024-11-29 17:29:00+00:00,236.3699951171875,,424.25
2024-11-29 17:30:00+00:00,236.45089721679688,,424.2749938964844
2024-11-29 17:31:00+00:00,236.5449981689453,,424.3699951171875
2024-11-29 17:32:00+00:00,236.55999755859375,,424.49798583984375
2024-11-29 17:33:00+00:00,236.5399932861328,,424.5299987792969
2024-11-29 17:34:00+00:00,236.66000366210938,,424.5199890136719
2024-11-29 17:35:00+00:00,236.72000122070312,,424.6499938964844
2024-11-29 17:36:00+00:00,236.7100067138672,,424.6199951171875
2024-11-29 17:37:00+00:00,236.74000549316406,,424.79998779296875
2024-11-29 17:38:00+00:00,236.7899932861328,,424.75
2024-11-29 17:39:00+00:00,236.83999633789062,,424.7900085449219
2024-11-29 17:40:00+00:00,236.75999450683594,,424.6700134277344
2024-11-29 17:41:00+00:00,236.67880249023438,,424.6499938964844
2024-11-29 17:42:00+00:00,236.67999267578125,,424.66571044921875
2024-11-29 17:43:00+00:00,236.75,,424.6600036621094
2024-11-29 17:44:00+00:00,236.83140563964844,,424.4150085449219
2024-11-29 17:45:00+00:00,236.84030151367188,,424.2200012207031
2024-11-29 17:46:00+00:00,236.88999938964844,,423.9800109863281
2024-11-29 17:47:00+00:00,236.82000732421875,,423.92999267578125
2024-11-29 17:48:00+00:00,236.9149932861328,,423.67999267578125
2024-11-29 17:49:00+00:00,236.94000244140625,,423.84820556640625
2024-11-29 17:50:00+00:00,237.3199005126953,,424.32501220703125
2024-11-29 17:51:00+00:00,237.4149932861328,,424.32501220703125
2024-11-29 17:52:00+00:00,237.3300018310547,,424.54998779296875
2024-11-29 17:53:00+00:00,237.52000427246094,,424.6199951171875
2024-11-29 17:54:00+00:00,237.5487060546875,,424.4549865722656
2024-11-29 17:55:00+00:00,237.1999969482422,,423.79998779296875
2024-11-29 17:56:00+00:00,237.4779052734375,,423.95001220703125
2024-11-29 17:57:00+00:00,237.47999572753906,,423.9100036621094
2024-11-29 17:58:00+00:00,237.47500610351562,,423.8399963378906
2024-11-29 17:59:00+00:00,237.33999633789062,,423.4599914550781
