,AAPL,GOOG,MSFT
2024-12-17 14:30:00+00:00,,199.66000366210938,451.8550109863281
2024-12-17 14:31:00+00:00,,199.97000122070312,450.9849853515625
2024-12-17 14:32:00+00:00,,200.49000549316406,451.3999938964844
2024-12-17 14:33:00+00:00,,199.8699951171875,450.4800109863281
2024-12-17 14:34:00+00:00,,199.36000061035156,450.51220703125
2024-12-17 14:35:00+00:00,,199.2100067138672,450.82501220703125
2024-12-17 14:36:00+00:00,,199.1300048828125,450.9100036621094
2024-12-17 14:37:00+00:00,,199.2100067138672,450.7900085449219
2024-12-17 14:38:00+00:00,,199.38009643554688,450.3699951171875
2024-12-17 14:39:00+00:00,,200.0500030517578,450.0799865722656
2024-12-17 14:40:00+00:00,,199.7864990234375,450.0050048828125
2024-12-17 14:41:00+00:00,,199.94000244140625,450.9100036621094
2024-12-17 14:42:00+00:00,,200.41909790039062,451.4649963378906
2024-12-17 14:43:00+00:00,,200.4550018310547,451.547607421875
2024-12-17 14:44:00+00:00,,200.89999389648438,452.2898864746094
2024-12-17 14:45:00+00:00,,201.0399932861328,452.5150146484375
2024-12-17 14:46:00+00:00,,201.33380126953125,452.75299072265625
2024-12-17 14:47:00+00:00,,201.38999938964844,452.32000732421875
2024-12-17 14:48:00+00:00,,201.86410522460938,451.6200866699219
2024-12-17 14:49:00+00:00,,202.1009979248047,451.1055908203125
2024-12-17 14:50:00+00:00,,202.42999267578125,451.7218933105469
2024-12-17 14:51:00+00:00,,202.58999633789062,451.7099914550781
2024-12-17 14:52:00+00:00,,202.60000610351562,451.9599914550781
2024-12-17 14:53:00+00:00,,202.13999938964844,452.13299560546875
2024-12-17 14:54:00+00:00,,202.4600067138672,452.3973083496094
2024-12-17 14:55:00+00:00,,202.24000549316406,452.20001220703125
2024-12-17 14:56:00+00:00,,202.25999450683594,452.1780090332031
2024-12-17 14:57:00+00:00,,201.82000732421875,451.8160095214844
2024-12-17 14:58:00+00:00,,201.38999938964844,451.20001220703125
2024-12-17 14:59:00+00:00,,201.4250030517578,450.57000732421875
2024-12-17 15:00:00+00:00,,201.19000244140625,450.3699951171875
2024-12-17 15:01:00+00:00,,201.01010131835938,450.1600036621094
2024-12-17 15:02:00+00:00,,201.3249969482422,450.0899963378906
2024-12-17 15:03:00+00:00,,201.0399932861328,449.7449951171875
2024-12-17 15:04:00+00:00,,200.6300048828125,450.2558898925781
2024-12-17 15:05:00+00:00,,200.99000549316406,450.6600036621094
2024-12-17 15:06:00+00:00,,201.4846954345703,451.0899963378906
2024-12-17 15:07:00+00:00,,201.3300018310547,450.82000732421875
2024-12-17 15:08:00+00:00,,201.67979431152344,450.5799865722656
2024-12-17 15:09:00+00:00,,201.3000030517578,450.92498779296875
2024-12-17 15:10:00+00:00,,201.4499969482422,450.760009765625
2024-12-17 15:11:00+00:00,,201.05999755859375,450.8800048828125
2024-12-17 15:12:00+00:00,,200.64999389648438,450.760009765625
2024-12-17 15:13:00+00:00,,200.52499389648438,450.70001220703125
2024-12-17 15:14:00+00:00,,200.72999572753906,450.7900085449219
2024-12-17 15:15:00+00:00,,200.66000366210938,451.0
2024-12-17 15:16:00+00:00,,200.74000549316406,451.4700012207031
2024-12-17 15:17:00+00:00,,200.7899932861328,451.9949951171875
2024-12-17 15:18:00+00:00,,200.07960510253906,451.610107421875
2024-12-17 15:19:00+00:00,,200.0102996826172,451.5903015136719
2024-12-17 15:20:00+00:00,,199.3800048828125,451.6199951171875
2024-12-17 15:21:00+00:00,,199.25039672851562,451.3999938964844
2024-12-17 15:22:00+00:00,,198.97999572753906,451.4700012207031
2024-12-17 15:23:00+00:00,,199.00999450683594,451.2149963378906
2024-12-17 15:24:00+00:00,,198.9499969482422,451.2850036621094
2024-12-17 15:25:00+00:00,,199.31500244140625,451.8299865722656
2024-12-17 15:26:00+00:00,,198.82000732421875,451.7200012207031
2024-12-17 15:27:00+00:00,,198.72999572753906,451.8349914550781
2024-12-17 15:28:00+00:00,,198.25999450683594,451.7702941894531
2024-12-17 15:29:00+00:00,,198.33999633789062,451.7900085449219
2024-12-17 15:30:00+00:00,,198.44000244140625,451.79998779296875
2024-12-17 15:31:00+00:00,,198.2899932861328,451.625
2024-12-17 15:32:00+00:00,,198.19500732421875,451.79998779296875
2024-12-17 15:33:00+00:00,,197.83999633789062,451.8349914550781
2024-12-17 15:34:00+00:00,,197.90499877929688,451.8450012207031
2024-12-17 15:35:00+00:00,,197.95860290527344,451.4800109863281
2024-12-17 15:36:00+00:00,,198.17999267578125,451.93829345703125
2024-12-17 15:37:00+00:00,,198.5800018310547,452.010009765625
